ID_BP;ID_SD;BibNom;BibType;BibRCR;BibDroit;BibEco;BibLSH;BibScStaps;BibSante;BibAut;BibPubVisé;BibDepDoc;BibETP;BibEntrees;BibSurfaceTot;BibSurfacePub;BibPlacesTot;BibPlacesGroup;BibSemHeures;BibSamJ;BibSamH;BibDimJ;BibDimH;BibAnneeH;BibAnneeJ;BibML;BibPrets;BibConsult;BibComIndirect;BibPretMatos;UAI_Old;NUMUn;UAI_2018;Ident_FMu;Nom interne
889;134;Bibliothèque Portique;autre;;0;0;1;0;0;0;mixte;;6,6;;1155;763;185;0;52,3;0;0;0;0;2082;215;3185;16470;;1077;0;0673029D;UN18;0673029D;315;STRASBOURG
890;134;Bibliothèque Psychologie;autre;;0;0;1;1;1;0;mixte;;5,6;46225;584;434;132;8;51,3;0;0;0;0;2047;216;747;12954;6465;71;0;0673029D;UN20;0673029D;315;STRASBOURG
891;134;Bibliothèque Géographie;autre;;0;0;1;0;0;0;mixte;;2,95;23036;503;349;92;0;48;0;0;0;0;1922;221;1027;4198;2905;618;0;0673029D;UN21;0673029D;315;STRASBOURG
892;134;Bibliothèque Pôle API;autre;;0;0;0;1;0;0;mixte;;2,6;24674;550;475;70;0;46,5;;;;;1862;222;598;1680;;1;0;0673029D;UN22;0673029D;315;STRASBOURG
893;134;Bibliothèque Centrale de Recherche Cronenbourg (BCR);autre;;0;0;0;1;0;0;mixte;;1,1;235;400;379;45;0;25;0;0;0;0;1008;220;1187;2314;60;0;0;0673029D;UN23;0673029D;315;STRASBOURG
894;134;Bibliothèque Médecine et Odontologie (BMO);autre;;0;0;0;0;1;0;mixte;;8,8;173491;4160;1372;526;8;76;35;367,5;0;0;2930,5;259;7074;12596;25820;1090;0;0673029D;UN25;0673029D;315;STRASBOURG
895;134;Bibliothèque historique de la Faculté de médecine;associée;;0;0;0;1;1;1;mixte;0;1,3;396;330;140;23;10;24;0;0;0;0;632;116;707;78;;46;0;0673029D;UN29;0673029D;315;STRASBOURG
896;134;Bibliothèque Education et enseignement Colmar;autre;;0;0;1;0;1;0;mixte;;3,6;;347;310;82;20;46,5;0;0;0;0;1824,5;213;719;20407;0;42;0;0673029D;UN30;0673029D;315;STRASBOURG
897;134;Bibliothèque l'Alinéa;autre;;1;0;1;0;0;0;étudiant;;14,4;;3001;1740;475;56;75;35;350;0;0;2978;254;5961;58499;;281;0;0673029D;UN31;0673029D;315;STRASBOURG
898;134;Bibliothèque Education et enseignement Sélestat;autre;;1;0;0;0;1;0;mixte;;0,5;;235;225;27;0;39;;;;;834;120;;4297;;;0;0673029D;UN32;0673029D;315;STRASBOURG
899;134;Bibliothèque IREM;associée;;0;0;0;1;0;0;mixte;2830;1;709;81;24;22;6;29;0;0;0;0;1304,5;199;142;601;;;0;0673029D;UN34;0673029D;315;STRASBOURG
900;134;Bibliothèque IUT Louis Pasteur;associée;;1;1;0;1;0;0;mixte;7645;1;2068;118;118;28;16;36,75;1441;198;0;0;0;0;;984;129;;0;0673029D;UN35;0673029D;315;STRASBOURG
901;134;Bibliothèque CEIPI;associée;;1;0;0;0;0;0;mixte;30980;1;3703;75;64;20;0;50;0;0;0;0;2280;224;577;480;68;861;12;0673029D;UN36;0673029D;315;STRASBOURG
902;134;Bibliothèque IRMA (Inst. Recherche Mathématiques Avancées);associée;;0;0;0;1;0;0;recherche;99778;3,7;;700;670;87;10;39;0;0;0;0;1833;235;2075;3308;;;0;0673029D;UN37;0673029D;315;STRASBOURG
903;134;Bibliothèque IPCMS (Inst. Physique et chimie des matériaux);associée;;0;0;0;1;0;0;mixte;1800;1;16;80;80;12;;37,5;0;0;0;0;1607;318;237;3429;;;0;0673029D;UN38;0673029D;315;STRASBOURG
904;134;Bibliothèque Géologie;associée;;0;0;0;1;0;0;mixte;15033;1;;418;;30;0;36;0;0;0;0;1590;212;2920;250;12;10;0;0673029D;UN39;0673029D;315;STRASBOURG
905;134;Bibliothèque ENGEES (Génie de l'eau et de l'environnement);associée;;0;0;0;1;0;0;mixte;;;;194;170;26;8;;;;;;;;;;;;;0673029D;UN40;0673029D;315;STRASBOURG
906;134;Bibliothèque de géophysique;associée;;0;0;0;1;0;0;mixte;2465,82;1,1;1950;124;100;26;0;36,5;0;0;0;0;1300;195;649;395;;;0;0673029D;UN41;0673029D;315;STRASBOURG
907;134;Bibliothèque Théologie;associée;;0;0;1;0;0;0;mixte;32968;2,8;34447;725;400;64;0;50;0;0;0;0;2170;214;2800;8457;;;26;0673029D;UN42;0673029D;315;STRASBOURG
908;135;Bibliothèque nationale et universitaire;autre;;1;1;1;0;0;1;mixte;1450517;157;717671;30317;9320;752;34;80;50;567;38;304;3643;336;73281;88956;37971;59618;0;0671451N;Un00;;319;STRASBOURG BNU
909;136;Bibliothèque;autre;;0;0;0;1;0;1;mixte;;2,8;56307;426;400;80;20;70,5;28;224;0;0;2651;244;772;4591;20;;85;0670190T;UN00;;320;STRASBOURG INSA
910;137;BU La Garde;autre;;0;1;1;1;0;0;mixte;;13,3;219704;4200;2300;534;143;69,5;37;159;0;0;2687;254;2427;16645;;;1287;0830989Z;Un00;0830989Z;325;TOULON
911;137;BU Droit Toulon;autre;;1;0;0;0;0;0;mixte;;9;131369;1500;950;228;6;68,25;29;136;0;0;2665;247;674;11334;;;35;0830989Z;Un01;0830989Z;325;TOULON
912;137;BU SeaTech;autre;;0;0;0;1;0;0;mixte;;2;25101;225;210;70;0;47,5;0;0;0;0;2081;223;181;966;;;1;0830989Z;Un02;0830989Z;325;TOULON
913;137;Administration générale;autre;;0;0;0;0;0;0;mixte;;2;;;;;;;;;;;;;;;;;;0830989Z;UN03;0830989Z;325;TOULON
914;137;BU Droit Draguignan;autre;;1;0;0;0;0;0;mixte;;1,5;16723;370;353;95;0;46,5;1;7;0;0;1806,5;198;309;1528;;;3;0830989Z;UN04;0830989Z;325;TOULON
915;137;BU Éco-Gestion-Média;autre;;0;1;0;0;0;1;mixte;;3;41168;308;278;50;0;50;0;0;0;0;2115;215;210;2956;;;312;0830989Z;UN05;0830989Z;325;TOULON
916;138;Arsenal;autre;;1;1;1;0;0;1;mixte;;;611758;9500;5468;848;158;75,5;37;343,5;0;0;3107;269;12921;104326;;;;0312480C;Un00;0312480C;326;TOULOUSE 1
917;138;Manufacture;autre;;1;1;0;0;0;1;mixte;;;325961;4500;3717;574;54;63;33;320;0;0;2759;266;2125;8438;;;;0312480C;Un01;0312480C;326;TOULOUSE 1
918;138;Administration Générale;autre;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;0312480C;Un02;0312480C;326;TOULOUSE 1
919;138;Garrigou-Boutaric;autre;;1;1;1;0;0;1;mixte;;;;737;577;209;0;45;0;0;0;0;1476;164;566;1907;;;;0312480C;UN03;0312480C;326;TOULOUSE 1
920;138;Centre Universitaire de Tarn-et-Garonne-Médiathèque Montauri;associée;;1;0;0;0;0;1;étudiant;6634;2,4;;425;;112;16;47,5;0;;0;;1766;209;;3667;;;;0312480C;UN04;0312480C;326;TOULOUSE 1
921;138;INSTITUT D'ETUDES JUDICIAIRES;associée;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;0312480C;UN05;0312480C;326;TOULOUSE 1
922;138;Institut d'Etudes Politiques;associée;;1;1;1;0;0;1;mixte;45000;3;;270;134;42;;45;0;0;0;0;1800;200;1500;0;0;0;0;0312480C;UN06;0312480C;326;TOULOUSE 1
923;138;IUT Rodez;associée;;1;1;1;1;0;1;étudiant;8900;1,5;;249;187;59;8;40,5;0;0;0;0;1620;200;225;2112;;;;0312480C;UN07;0312480C;326;TOULOUSE 1
924;138;Centre Toulousain d'Histoire du Droit et des Idées Politique;associée;;1;0;0;0;0;0;mixte;;;;210;;40;;;;;;;;;;;;;;0312480C;UN08;0312480C;326;TOULOUSE 1
925;138;Centre de droit des affaires;associée;;1;0;0;0;0;0;recherche;;;;110;110;32;5;;;;;;;;;;;;;0312480C;UN09;0312480C;326;TOULOUSE 1
926;138;Salle de travail de l'institut de droit privé IDP;associée;;1;0;0;0;0;0;recherche;;;;50;50;13;8;;;;;;;;;;;;;0312480C;UN10;0312480C;326;TOULOUSE 1
927;139;Bibliothèque Universitaire Centrale;autre;;0;0;1;0;0;0;mixte;;62,35;244428;15236;9496;1489;24;57,5;2;15;0;0;1402;143;14555;71780;;;58;0312477Z;Un00;0312477Z;327;TOULOUSE 2
928;139;Direction du SCD (unité fictive);autre;;0;0;1;0;0;0;mixte;;2,6;;150;0;0;0;57,5;0;0;0;0;1387;141;0;0;0;0;0;0312477Z;UN01;0312477Z;327;TOULOUSE 2
929;139;Bibliothèque de l'ESPE;autre;;0;0;1;0;0;1;étudiant;;14,3;92959;5117;4608;673;154;43;0;0;0;0;1667;209;4900;85108;9359;485;24;0312477Z;UN02;0312477Z;327;TOULOUSE 2
930;139;Centre de ressources Olympe de Gouges;autre;;0;1;1;0;0;0;étudiant;;9;150184;2300;1482;395;48;52,5;0;0;0;0;1397;148;2567;18378;;;2;0312477Z;UN03;0312477Z;327;TOULOUSE 2
931;139;Centre de ressources Lettres, Arts, Philosophie;associée;;0;0;1;0;0;0;étudiant;6900;4,5;51238;690;570;130;42;49;1;6;0;0;1546;160;987;7747;;45;4;0312477Z;UN04;0312477Z;327;TOULOUSE 2
932;139;Centre universitaire Tarn-et-Garonne; Médiatèque Montauriol;associée;;0;0;0;0;0;1;étudiant;;2,4;;425;420;112;16;42,5;0;0;0;0;1766;209;;3667;;0;0;0312477Z;UN05;0312477Z;327;TOULOUSE 2
933;139;Centre de Ressources des Langues;associée;;0;0;1;0;0;0;étudiant;35320;11,4;87886;2200;2200;378;16;52,5;0;0;0;0;1456;152;1847;7339;;;80;0312477Z;UN06;0312477Z;327;TOULOUSE 2
934;139;Centre de ressources de Foix;associée;;0;0;1;0;0;0;étudiant;;2;;500;420;40;26;46,5;1;6;0;0;1909;209;516;6765;;79;0;0312477Z;UN07;0312477Z;327;TOULOUSE 2
935;139;Centre de ressources de psychologie Louise Michel;associée;;0;0;1;0;0;0;mixte;15000;3,5;;1200;1150;150;24;40;0;0;0;0;;;1450;3270;;;0;0312477Z;UN08;0312477Z;327;TOULOUSE 2
936;139;Bibliothèque de l'IUT Blagnac;associée;;0;0;1;1;0;1;mixte;8926;0,5;2400;336;336;59;42;17,5;0;0;0;0;630;180;65;53;;0;0;0312477Z;UN09;0312477Z;327;TOULOUSE 2
937;139;Bibiothèque d'Etudes Méridionales;associée;;0;0;1;0;0;0;mixte;3215;1;5313;373;245;48;8;45;0;0;0;0;1710;190;517;152;120;;0;0312477Z;UN11;0312477Z;327;TOULOUSE 2
938;139;Espace Documentation Recherche;associée;;0;0;1;0;0;0;recherche;12362,26;3,4;;595;590;51;0;57,5;2;15;0;0;1402;143;1365;2000;;16;0;0312477Z;UN12;0312477Z;327;TOULOUSE 2
939;139;Médiathèque de l'ENSAV;associée;;0;0;1;0;0;0;mixte;6437;2;;150;40;28;4;36;0;0;0;0;1440;200;151;729;;830;0;0312477Z;UN13;0312477Z;327;TOULOUSE 2
940;139;Bibliothèque IUT Figeac;associée;;1;1;1;1;1;0;mixte;7446;1,1;10219;150;140;68;14;40;0;0;0;0;1337;191;82;;;;;0312477Z;UN14;0312477Z;327;TOULOUSE 2
941;140;Bibliothèque universitaire de Santé - Allées Jules Guesde;autre;;0;0;0;0;1;0;mixte;;;96726;2298;204;110;6;65;36;351;0;0;2200;225;340;5603;;16;141;0312461G;Un00;0312461G;328;TOULOUSE 3
942;140;Bibliothèque universitaire de Santé Rangueil;autre;;0;0;0;0;1;0;mixte;;14,1;294922;4100;2130;638;12;57,5;0;0;0;0;2351;227;4457;14702;;432;308;0312461G;Un01;0312461G;328;TOULOUSE 3
943;140;bibliothèque universitaire de Sciences;autre;;0;0;0;1;0;0;mixte;;32,4;641028;9632;4585;994;142;56,5;39;156;0;0;2295;254;11162;58722;;2159;39;0312461G;Un02;0312461G;328;TOULOUSE 3
944;140;Université Toulouse 3 - SCD Afafires générales;autre;;0;0;0;0;0;1;mixte;;12,5;;;;;;;;;;;;;;;;;;0312461G;UN03;0312461G;328;TOULOUSE 3
945;140;IUT site Ponsan - centre de ressources documentaires;autre;;1;1;1;1;0;1;étudiant;;4,1;44993;432;375;137;22;49;1;4;0;0;1835;195;320;3297;;;0;0312461G;UN04;0312461G;328;TOULOUSE 3
946;140;IUT de Tarbes - Bibliothèque;autre;;1;1;1;1;0;1;étudiant;;3;35120;323;300;98;0;44;0;0;0;0;1930;220;330;2780;;;1;0312461G;UN05;0312461G;328;TOULOUSE 3
947;140;IUT site Rangueil - centre de ressources documentaires;autre;;1;1;0;1;0;1;étudiant;;2,9;41255;400;340;125;20;46;1;7;0;0;1772;196;304;2791;;0;0;0312461G;UN06;0312461G;328;TOULOUSE 3
948;140;CDRSHS-UPS - Centre de documentation pour la recherche SHS;associée;;1;1;1;1;0;0;mixte;16234;0,8;;55;50;10;10;28;0;0;0;0;1052;;182;;;;0;0312461G;UN07;0312461G;328;TOULOUSE 3
949;140;Bibliothèque de l'IRSAMC;associée;;0;0;0;1;0;0;recherche;8800;1;;120;120;12;8;40;0;0;0;0;1600;;350;;;;0;0312461G;UN08;0312461G;328;TOULOUSE 3
950;140;Centre de ressources documentaires - IUT de Castres;associée;;1;1;1;1;1;0;étudiant;8870;1;;400;360;145;40;35;0;0;0;0;;;80;;;;;0312461G;UN09;0312461G;328;TOULOUSE 3
951;140;Bibliothèque Faculté de Chirurgie dentaire et Odontologie;associée;;0;0;0;0;1;0;étudiant;;;;65;;16;;;;;;;;;;;;;;0312461G;UN10;0312461G;328;TOULOUSE 3
952;140;Bibliothèque Institut de Recherche Informatique de Toulouse;associée;;0;0;0;1;0;0;mixte;5540;1;;90;;8;;35;0;0;0;0;;;210;542;;;0;0312461G;UN11;0312461G;328;TOULOUSE 3
953;140;Bibliothèque Institut Claudius Régaud;associée;;0;0;0;0;1;0;mixte;;;;80;60;17;8;;;;;;;;;;;;;0312461G;UN12;0312461G;328;TOULOUSE 3
954;140;Bibliothèque communue Auch Canopé - ESPE - IUT;associée;;1;1;0;1;0;1;étudiant;9133;1;23209;500;389;107;0;45,75;0;0;0;0;1751;195;213;1139;;;0;0312461G;UN13;0312461G;328;TOULOUSE 3
955;140;Centre de documentation Observatoire Midi-Pyrénées;associée;;0;0;0;1;0;0;mixte;20000;2;3102;450;450;21;15;35;0;0;0;0;1505;215;2400;1193;;0;0;0312461G;UN14;0312461G;328;TOULOUSE 3
956;140;Bibliothèque de l'Institut de Mathématiques de Toulouse;associée;;0;0;0;1;0;0;mixte;107000;2,6;;590;510;80;10;52,5;0;0;0;0;2362,5;235;1400;3701;;;366;0312461G;UN15;0312461G;328;TOULOUSE 3
957;140;Service de documentation de Chimie;associée;;0;0;0;1;0;0;recherche;497;1;;93;40;16;12;;0;0;0;0;;;430;;;;0;0312461G;UN16;0312461G;328;TOULOUSE 3
958;140;Bib. d'épidémiologie (Centre Régio. Doc. Santé publique);associée;;0;0;0;0;1;0;mixte;3850;1;;32;28;8;6;37;0;0;0;0;1554;210;;84;;;0;0312461G;UN17;0312461G;328;TOULOUSE 3
959;141;ENSAT;autre;;0;0;0;1;0;0;mixte;;3,11;104224;803;664;111;103;59;0;0;0;0;2229;211;1029;3830;;115;1217;0312481D;Un00;0312481D;329;TOULOUSE INP
960;141;ENSEEIHT;autre;;0;0;0;1;0;0;mixte;;3,8;56222;403;302;64;;59;0;0;0;0;2369;216;594;4743;;;;0312481D;Un01;0312481D;329;TOULOUSE INP
961;141;ENSIACET;autre;;0;0;0;1;0;0;mixte;;4;133452;1319;960;227;80;54;0;0;0;0;2168,5;213;1129;4723;;42;8784;0312481D;UN02;0312481D;329;TOULOUSE INP
962;141;Affaires Générales du SCD;autre;;0;0;0;1;0;0;mixte;;4,12;;43;;;;;;;;;;;;;;;;0312481D;UN03;0312481D;329;TOULOUSE INP
963;141;ENVT;associée;;0;0;1;1;1;0;mixte;112177,67;2,37;31041;945;230;74;24;48;8;32;0;0;2000;222;2198;959;;268;36;0312481D;UN04;0312481D;329;TOULOUSE INP
964;141;ENIT;associée;;0;0;0;1;0;0;mixte;68399;3,7;30186;375;345;105;0;51,5;1;8;0;0;1885;204;534;4224;;;0;0312481D;UN05;0312481D;329;TOULOUSE INP
965;141;Ecole d'Ingénieurs de Purpan;associée;;0;0;0;1;0;1;mixte;74789;3,8;32312;700;350;72;12;43,15;0;0;0;0;1849;208;1657;5870;0;0;0;0312481D;UN06;0312481D;329;TOULOUSE INP
966;141;Bibliothèque de l'Institut de Mécanique des Fluides deTlse;associée;;0;0;0;1;1;0;recherche;;;;70;;12;5;;;;;;;;;;;;;0312481D;UN07;0312481D;329;TOULOUSE INP
967;141;Bibliothèque INP du laboratoire LAPLACE (ex LEEI);associée;;0;0;0;1;0;1;mixte;5442,35;0,5;;30;15;0;0;28;0;0;0;0;1120;160;83;10;;0;0;0312481D;UN08;0312481D;329;TOULOUSE INP
968;141;Médiathèque de la météopole de Toulouse;associée;;0;0;0;1;0;0;mixte;41549,17;2,8;;393;346;26;12;40;0;0;0;0;1928;222;439;1322;;;0;0312481D;UN09;0312481D;329;TOULOUSE INP
969;142;BIB'INSA (bibliothèque centrale);autre;;0;0;0;1;0;0;mixte;;9,4;102372;1014;800;225;36;52,5;0;0;0;0;2082;212;;7302;;1295;520;0310152X;UN01;;330;TOULOUSE INSA
970;143;SICD - Livre ancien;autre;;1;1;1;1;1;0;mixte;;;;49;30;4;;;;;;;;;;;;;;0312479B;UN00;0312479B;332;TOULOUSE SICD
971;144;Bibliothèque universitaire de Blois;autre;;1;0;0;1;0;1;mixte;;5,9;58842;1670;760;122;26;55;23;115;0;0;2287;248;666;6175;4658;18;0;0370853B;Un00;0370853B;333;TOURS
972;144;Bibliothèque universitaire des Deux Lions;autre;;1;1;1;0;0;0;mixte;;16;264635;3395;2596;619;71;56;;;0;0;2202;236;3258;55470;86940;288;0;0370853B;Un01;0370853B;333;TOURS
973;144;Bibliothèque universitaire des Tanneurs;autre;;0;0;1;0;0;0;mixte;;29,1;234502;4326;1689;428;136;61;31;255;0;0;2511,5;247;9497;79743;;14257;0;0370853B;Un02;0370853B;333;TOURS
974;144;Bibliothèque universitaire de Médecine Emile-Aron;autre;;0;0;0;0;1;0;mixte;;10,6;282112;1926;1200;330;12;65;26;234;0;0;2685,5;245;1280;12105;;296;0;0370853B;Un03;0370853B;333;TOURS
975;144;Bibliothèque universitaire de Grandmont;autre;;0;0;0;1;1;0;mixte;;10,8;123396;3367;2997;398;179;52;;;;;2313;219;4350;14494;60;987;0;0370853B;Un04;0370853B;333;TOURS
976;144;Centre de documentation IUT;autre;;1;1;1;1;1;1;mixte;;2,7;14337;400;380;135;14;44;0;0;0;0;1377;178;346;2334;1840;0;0;0370853B;UN06;0370853B;333;TOURS
977;144;Laboratoire de mathématiques et physique théorique;associée;;0;0;0;1;0;0;mixte;9267,52;1;;185;17;20;8;38,5;0;0;0;0;1601;208;316;1144;;0;0;0370853B;UN07;0370853B;333;TOURS
978;144;Départements d'histoire, histoire de l'art et archéologie;associée;;0;0;1;0;0;1;mixte;26000;3;;400;370;100;6;46;0;0;0;0;1770;194;1390;9700;1750;;;0370853B;UN08;0370853B;333;TOURS
979;144;Bibliothèque musicale Jean-Yves Couteau;associée;;0;0;1;0;0;0;mixte;3517;2,6;;332;250;40;;32,5;23;115;0;0;1358;209;379;7978;1841;6137;;0370853B;UN09;0370853B;333;TOURS
980;144;Département de Philosophie;associée;;0;0;1;0;0;0;mixte;;;;50;10;23;15;;;;;;;;;;;;;0370853B;UN10;0370853B;333;TOURS
981;144;UFR  CESR (Centre d'études supérieures de la Renaissance);associée;;0;0;1;0;0;0;recherche;26081;3;;360;88;22;10;42,5;0;0;0;0;;229;1482;3861;;;;0370853B;UN12;0370853B;333;TOURS
982;144;UFR Droit-Recherche;associée;;1;1;0;0;0;0;mixte;49508;1;24592;200;175;34;;65;0;0;0;0;;;656;1677;;43;;0370853B;UN13;0370853B;333;TOURS
983;144;Polytech-Tours DI-DEE-DMS;associée;;0;0;0;1;0;1;mixte;18188;1,3;;280;280;52;36;48;0;0;0;0;1968;248;269;1578;;;;0370853B;UN14;0370853B;333;TOURS
984;144;Polytech-Tours aménagement;associée;;1;1;1;1;0;1;mixte;12437;1,7;;142;142;45;10;50;0;0;0;0;2050;205;480;2480;;;;0370853B;UN15;0370853B;333;TOURS
985;144;Maison de l'orientation et de l'insertion professionnelle;associée;;0;0;0;0;0;1;étudiant;5094,05;0,25;;53;53;20;14;25;;;;;1050;140;32;1094;0;0;0;0370853B;UN17;0370853B;333;TOURS
986;144;Institut européen d'histoire et cultures de l'alimentation;associée;;0;0;1;0;0;0;mixte;17801;;;176;147;28;6;31;0;0;0;0;1395;225;282;1973;;;;0370853B;UN18;0370853B;333;TOURS
987;144;Centre de Formation Universitaire d'Orthophonie;associée;;0;0;0;0;1;0;étudiant;1070;1;;40;40;18;6;50;0;0;0;0;;;;319;;;;0370853B;UN19;0370853B;333;TOURS
988;145;Bibliothèque de l'Université de Technologie de Troyes;autre;;0;1;1;1;0;0;mixte;;12,6;252830;2200;1663;455;104;73;28;92;0;0;2733;252;944;8235;2340;299;116;0101082X;Un00;0101082X;334;TROYES
989;146;BU Cambrai;autre;;1;0;1;1;0;1;mixte;0;1;14214;365;282;78;0;44;1;8;0;0;1581;180;323;2452;2415;116;286;0595346R;Un00;0595346R;339;VALENCIENNES
990;146;BU Tertiales;autre;;1;1;0;0;0;1;mixte;0;13,4;124395;2600;1530;390;96;64;41;189;1;4,5;2649;265;1478;21424;9361;475;1454;0595346R;Un01;0595346R;339;VALENCIENNES
991;146;BU Maubeuge;autre;;0;0;0;1;0;1;mixte;0;1;19564;254;239;40;12;42;1;8;0;0;1566,5;192;135;895;2070;0;0;0595346R;Un02;0595346R;339;VALENCIENNES
992;146;BU Mont Houy;autre;;0;0;1;1;0;0;mixte;0;23,6;257069;5447;3182;891;98;64;40;204;0;0;2683;262;3491;40430;18262;1344;2759;0595346R;UN03;0595346R;339;VALENCIENNES
993;146;Ressources électroniques;autre;;1;1;1;1;0;0;mixte;;;;;;;;;;;;;;;;;;;;0595346R;UN04;0595346R;339;VALENCIENNES
994;147;Bu des Sciences de Versailles;autre;;0;0;0;1;1;0;mixte;;10,9;177061;4011;2800;354;48;52,5;1;4;0;;2074;209;2114;11775;6100;;19683;0783398V;UN00;0783398V;341;VERSAILLES-ST-QUENTIN
995;147;Bibliothèque numérique;autre;;1;1;1;1;1;1;recherche;;;;;;;;;;;;;;;;;;;;0783398V;UN01;0783398V;341;VERSAILLES-ST-QUENTIN
996;147;Bibliothèque médicale de Boulogne;autre;;0;0;0;0;1;0;étudiant;;2;32695;110;97;48;0;75;34;338;0;;2632;222;70;2649;;0;0;0783398V;UN02;0783398V;341;VERSAILLES-ST-QUENTIN
997;147;BU de Saint-Quentin-En -Yvelines;autre;;1;1;1;1;1;0;mixte;;31,8;454475;7389;5160;1100;86;65,5;34;272;0;;2620;246;5125;46527;36200;717;0;0783398V;UN03;0783398V;341;VERSAILLES-ST-QUENTIN
998;147;Laboratoire de mathématique de Versailles (LMV);associée;;0;0;0;1;0;0;recherche;2609;;;30;24;3;0;40;;;;;1500;200;89;86;;;;0783398V;UN04;0783398V;341;VERSAILLES-ST-QUENTIN
999;147;laboratoire LATMOS;associée;;0;0;0;1;0;0;recherche;0;0,25;;200;200;35;20;;;;;;;;100;5;;;;0783398V;UN05;0783398V;341;VERSAILLES-ST-QUENTIN
1000;147;IUT (pôle technologique) VELIZY;autre;;0;0;1;1;0;0;étudiant;;2;20567;409;363;82;18;48,75;0;;0;;1807;189;105;1337;1400;;0;0783398V;UN06;0783398V;341;VERSAILLES-ST-QUENTIN
1001;147;IUT (pôle technologique) RAMBOUILLET;autre;;1;1;0;1;0;0;étudiant;;1,5;10319;177;177;45;8;37,5;0;0;0;;1332;169;72;338;1000;;;0783398V;UN07;0783398V;341;VERSAILLES-ST-QUENTIN
1002;147;IUT (pôle technologique)MANTES;autre;;1;1;0;1;0;1;étudiant;;2;47471;251;177;98;42;45;1;7;0;;2122;217;74;672;600;;0;0783398V;UN08;0783398V;341;VERSAILLES-ST-QUENTIN
1003;147;laboratoire VIP;associée;;1;0;0;0;0;0;mixte;;;;101;;20;;;;;;;;;;;;;;0783398V;UN09;0783398V;341;VERSAILLES-ST-QUENTIN
1004;147;laboratoire ESR/DYPAC;associée;;0;0;1;0;0;0;mixte;628;1;;50;;10;;22,5;;;;;945;210;33;12;;;;0783398V;UN10;0783398V;341;VERSAILLES-ST-QUENTIN
1005;147;Laboraroire DANTE;associée;;1;0;0;0;0;0;mixte;8287;1;;105;;20;;17;;;;;;;;;;;;0783398V;UN11;0783398V;341;VERSAILLES-ST-QUENTIN
1006;147;laboratoire CHSC, bibliothèque du Centre d'Histoire Culturel;associée;;1;0;1;0;0;0;mixte;719;1;;121;105;50;35;32,5;1313;;;;;202;;76;;;;0783398V;UN12;0783398V;341;VERSAILLES-ST-QUENTIN
1007;147;bibliothèque Claude Dubar ( Printemps);associée;;0;1;1;0;0;0;mixte;0;1;;10;10;8;8;24;;;;;1000;150;;28;;;;0783398V;UN13;0783398V;341;VERSAILLES-ST-QUENTIN
1008;148;Bibliothèque universitaire;autre;;1;1;1;1;1;1;mixte;;10;120000;1547;858;134;16;62;35;157;0;0;2430;239;1628;23296;;319;;9730482L;UN00;9730482L;342;GUYANE (>=2015)
1009;149;Grand Equipement Documentaire;autre;;0;0;1;0;0;1;recherche;;11,6;;;;;;;;;;;;;;;;;;093GEDCC;UN00;;343;Campus Condorcet - GED (>=2016)
1010;150;BU ESPE ARRAS;autre;;0;1;1;1;0;1;mixte;48485;5;;734;495;118;17;52,5;1;7;;;2260;220;;29945;;738;4;0596870X;UN00;;344;ComUE Lille Nord de France (>=2016)
1011;150;BU ESPE DOUAI;autre;;0;1;1;1;0;1;mixte;;;;192;108;25;16;47,5;1;7;;;1942,5;212;206;10605;;285;;0596870X;UN01;;344;ComUE Lille Nord de France (>=2016)
1012;150;BU ESPE GRAVELINES;autre;;0;1;1;1;0;1;mixte;26566;2;;255;213;45;45;48,75;1;7;;;1905;225;349;11178;;83;1;0596870X;UN02;;344;ComUE Lille Nord de France (>=2016)
1013;150;BU ESPE OUTREAU;autre;;0;1;1;1;0;1;mixte;23118;2;;311;248;50;18;47,5;1;7;;;2042,5;215;232;9468;;128;;0596870X;UN03;;344;ComUE Lille Nord de France (>=2016)
1014;150;BU ESPE VALENCIENNES;autre;;0;1;1;1;0;1;mixte;25880;2;;200;155;36;19;50;1;;7;;1980;198;230;10628;;153;;0596870X;UN04;;344;ComUE Lille Nord de France (>=2016)
1015;150;BU ESPE VILLENEUVE D'ASCQ;autre;;0;1;1;1;0;1;mixte;;;;686;432;70;0;52,5;1;7;;;2212,5;215;772;52485;;813;8;0596870X;UN05;;344;ComUE Lille Nord de France (>=2016)
1016;150;BU ESPE Fonds Patrimonial Ecole Normale Instit;autre;;1;1;1;1;1;1;mixte;0;0;;372;;0;;;;;;;;;;;;;;0596870X;UN06;;344;ComUE Lille Nord de France (>=2016)
1017;151;BU MEDECINE-PHARMACIE;autre;;0;0;0;0;1;0;mixte;;14,5;228243;2399;1499;476;10;64,5;0;0;0;0;2657;231;3378;11421;;894;4460;0383505D;Un00;0383505D;345;Université Grenoble Alpes (>=2016)
1018;151;BU JOSEPH FOURIER (ex BU SCIENCES);autre;;0;0;0;1;0;0;mixte;;44,3;565524;13400;8500;1300;163;75;27;224;0;0;2814;258;12584;33271;;929;154;0383505D;Un01;0383505D;345;Université Grenoble Alpes (>=2016)
